interaction_id,hotel_id,timestamp,channel,language,request_type,complexity,hotel_name,city,country,hotel_type,rooms,hotel_size_category,handled_by,response_time_s,response_speed,hour_of_day,day_of_week_number,day_of_week,month_number,month_name,quarter,time_period,resolved
INT2025_05_0045,hotel_06,05/05/2025 07:50,website_chat,EN,booking,complex,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,Human,480,Slow,7,1,Monday,5,May,2,Morning,FALSE
INT2025_05_0046,hotel_07,05/05/2025 08:33,email,NO,info,simple,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,AI,19,Fast,8,1,Monday,5,May,2,Morning,TRUE
INT2025_05_0047,hotel_08,05/05/2025 09:17,website_chat,NO,service_request,simple,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,Human,360,Slow,9,1,Monday,5,May,2,Morning,TRUE
INT2025_05_0049,hotel_10,05/05/2025 10:48,email,EN,booking,complex,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,AI,24,Fast,10,1,Monday,5,May,2,Morning,TRUE
INT2025_05_0050,hotel_11,05/05/2025 11:29,website_chat,NO,info,simple,Ålesun View Hotel,Ålesun,Norway,city,100,Large,AI,40,Fast,11,1,Monday,5,May,2,Morning,TRUE
INT2025_05_0051,hotel_12,05/05/2025 12:14,email,NO,check_in,simple,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,Human,450,Slow,12,1,Monday,5,May,2,Afternoon,TRUE
INT2025_05_0053,hotel_02,05/05/2025 13:42,instagram,EN,complaint,complex,Oslo City Hotel,Oslo,Norway,city,180,Large,AI,16,Fast,13,1,Monday,5,May,2,Afternoon,TRUE
INT2025_05_0054,hotel_03,05/05/2025 14:25,email,NO,info,simple,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,Human,320,Slow,14,1,Monday,5,May,2,Afternoon,TRUE
INT2025_05_0055,hotel_04,05/05/2025 15:11,website_chat,EN,service_request,simple,Northern Lights Resort,Tromsø,Norway,resort,120,Large,AI,12,Fast,15,1,Monday,5,May,2,Afternoon,TRUE
INT2025_05_0057,hotel_06,05/05/2025 16:40,website_chat,EN,booking,complex,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,AI,58,Fast,16,1,Monday,5,May,2,Afternoon,TRUE
INT2025_05_0058,hotel_07,05/05/2025 17:22,facebook,EN,info,simple,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,Human,500,Slow,17,1,Monday,5,May,2,Afternoon,FALSE
INT2025_05_0059,hotel_08,06/05/2025 07:41,email,NO,service_request,simple,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,AI,21,Fast,7,2,Tuesday,5,May,2,Morning,TRUE
INT2025_05_0061,hotel_10,06/05/2025 09:04,email,NO,info,simple,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,Human,380,Slow,9,2,Tuesday,5,May,2,Morning,TRUE
INT2025_05_0062,hotel_11,06/05/2025 09:48,website_chat,EN,service_request,simple,Ålesun View Hotel,Ålesun,Norway,city,100,Large,AI,26,Fast,9,2,Tuesday,5,May,2,Morning,TRUE
INT2025_05_0063,hotel_12,06/05/2025 10:31,instagram,EN,complaint,complex,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,AI,43,Fast,10,2,Tuesday,5,May,2,Morning,TRUE
INT2025_05_0065,hotel_02,06/05/2025 12:02,website_chat,EN,booking,complex,Oslo City Hotel,Oslo,Norway,city,180,Large,Human,420,Slow,12,2,Tuesday,5,May,2,Afternoon,TRUE
INT2025_05_0066,hotel_03,06/05/2025 12:49,email,NO,service_request,simple,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,AI,18,Fast,12,2,Tuesday,5,May,2,Afternoon,TRUE
INT2025_05_0068,hotel_05,06/05/2025 14:20,email,NO,info,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,Human,300,Medium,14,2,Tuesday,5,May,2,Afternoon,TRUE
INT2025_05_0069,hotel_06,06/05/2025 15:01,website_chat,EN,booking,complex,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,AI,14,Fast,15,2,Tuesday,5,May,2,Afternoon,TRUE
INT2025_05_0070,hotel_07,06/05/2025 15:47,instagram,EN,complaint,complex,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,AI,60,Medium,15,2,Tuesday,5,May,2,Afternoon,TRUE
INT2025_05_0072,hotel_09,06/05/2025 17:11,website_chat,EN,service_request,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,Human,520,Slow,17,2,Tuesday,5,May,2,Afternoon,FALSE
INT2025_05_0073,hotel_10,07/05/2025 07:38,email,NO,info,simple,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,AI,22,Fast,7,3,Wednesday,5,May,2,Morning,TRUE
INT2025_05_0074,hotel_11,07/05/2025 08:21,website_chat,EN,booking,complex,Ålesun View Hotel,Ålesun,Norway,city,100,Large,Human,390,Slow,8,3,Wednesday,5,May,2,Morning,TRUE
INT2025_05_0076,hotel_01,07/05/2025 09:52,facebook,EN,info,simple,The Well,Sandvika,Norway,spa,231,Large,AI,27,Fast,9,3,Wednesday,5,May,2,Morning,TRUE
INT2025_05_0077,hotel_02,07/05/2025 10:34,website_chat,NO,service_request,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,AI,45,Fast,10,3,Wednesday,5,May,2,Morning,TRUE
INT2025_05_0078,hotel_03,07/05/2025 11:18,email,EN,booking,complex,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,Human,430,Slow,11,3,Wednesday,5,May,2,Morning,TRUE
INT2025_05_0080,hotel_05,07/05/2025 12:47,email,NO,info,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,AI,19,Fast,12,3,Wednesday,5,May,2,Afternoon,TRUE
INT2025_05_0081,hotel_06,07/05/2025 13:31,website_chat,EN,booking,complex,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,Human,330,Slow,13,3,Wednesday,5,May,2,Afternoon,TRUE
INT2025_05_0082,hotel_07,07/05/2025 14:15,instagram,EN,complaint,complex,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,AI,15,Fast,14,3,Wednesday,5,May,2,Afternoon,TRUE
INT2025_05_0084,hotel_09,07/05/2025 15:42,website_chat,EN,info,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,AI,62,Medium,15,3,Wednesday,5,May,2,Afternoon,TRUE
INT2025_05_0085,hotel_10,07/05/2025 16:27,email,NO,info,simple,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,Human,480,Slow,16,3,Wednesday,5,May,2,Afternoon,FALSE
INT2025_05_0086,hotel_11,07/05/2025 17:09,website_chat,EN,booking,complex,Ålesun View Hotel,Ålesun,Norway,city,100,Large,AI,24,Fast,17,3,Wednesday,5,May,2,Afternoon,TRUE
INT2025_05_0088,hotel_01,08/05/2025 08:29,website_chat,EN,booking,complex,The Well,Sandvika,Norway,spa,231,Large,Human,360,Slow,8,4,Thursday,5,May,2,Morning,TRUE
INT2025_05_0089,hotel_02,08/05/2025 09:13,instagram,EN,complaint,complex,Oslo City Hotel,Oslo,Norway,city,180,Large,AI,29,Fast,9,4,Thursday,5,May,2,Morning,TRUE
INT2025_05_0090,hotel_03,08/05/2025 09:58,email,NO,info,simple,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,AI,47,Fast,9,4,Thursday,5,May,2,Morning,TRUE
INT2025_05_0092,hotel_05,08/05/2025 11:26,email,NO,info,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,Human,450,Slow,11,4,Thursday,5,May,2,Morning,TRUE
INT2025_05_0093,hotel_06,08/05/2025 12:09,website_chat,EN,booking,complex,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,AI,20,Fast,12,4,Thursday,5,May,2,Afternoon,TRUE
INT2025_05_0095,hotel_08,08/05/2025 13:38,email,NO,service_request,simple,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,Human,300,Medium,13,4,Thursday,5,May,2,Afternoon,TRUE
INT2025_05_0096,hotel_09,08/05/2025 14:22,website_chat,EN,info,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,AI,16,Fast,14,4,Thursday,5,May,2,Afternoon,TRUE
INT2025_05_0097,hotel_10,08/05/2025 15:06,email,NO,info,simple,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,AI,64,Medium,15,4,Thursday,5,May,2,Afternoon,TRUE
INT2025_05_0099,hotel_12,08/05/2025 16:33,instagram,EN,complaint,complex,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,Human,520,Slow,16,4,Thursday,5,May,2,Afternoon,FALSE
INT2025_05_0100,hotel_01,08/05/2025 17:18,email,NO,info,simple,The Well,Sandvika,Norway,spa,231,Large,AI,25,Fast,17,4,Thursday,5,May,2,Afternoon,TRUE
INT2025_05_0101,hotel_02,09/05/2025 07:55,website_chat,EN,booking,complex,Oslo City Hotel,Oslo,Norway,city,180,Large,Human,380,Slow,7,5,Friday,5,May,2,Morning,TRUE
INT2025_05_0103,hotel_04,09/05/2025 09:22,website_chat,EN,info,simple,Northern Lights Resort,Tromsø,Norway,resort,120,Large,AI,30,Fast,9,5,Friday,5,May,2,Morning,TRUE
INT2025_05_0104,hotel_05,09/05/2025 10:06,website_chat,NO,info,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,AI,49,Fast,10,5,Friday,5,May,2,Morning,TRUE
INT2025_05_0105,hotel_06,09/05/2025 10:51,email,EN,booking,complex,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,Human,430,Slow,10,5,Friday,5,May,2,Morning,TRUE
INT2025_05_0107,hotel_08,09/05/2025 12:18,instagram,EN,complaint,complex,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,AI,21,Fast,12,5,Friday,5,May,2,Afternoon,TRUE
INT2025_05_0108,hotel_09,09/05/2025 12:58,email,NO,info,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,Human,320,Slow,12,5,Friday,5,May,2,Afternoon,TRUE
INT2025_05_0109,hotel_10,09/05/2025 13:42,website_chat,EN,booking,complex,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,AI,17,Fast,13,5,Friday,5,May,2,Afternoon,TRUE
INT2025_05_0111,hotel_12,09/05/2025 15:09,email,NO,check_out,simple,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,AI,66,Medium,15,5,Friday,5,May,2,Afternoon,TRUE
INT2025_05_0112,hotel_01,09/05/2025 15:54,website_chat,EN,booking,complex,The Well,Sandvika,Norway,spa,231,Large,Human,480,Slow,15,5,Friday,5,May,2,Afternoon,FALSE
INT2025_05_0113,hotel_02,09/05/2025 16:36,email,NO,info,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,AI,26,Fast,16,5,Friday,5,May,2,Afternoon,TRUE
INT2025_05_0115,hotel_04,10/05/2025 08:26,email,EN,booking,complex,Northern Lights Resort,Tromsø,Norway,resort,120,Large,Human,360,Slow,8,6,Saturday,5,May,2,Morning,TRUE
INT2025_05_0116,hotel_05,10/05/2025 09:12,website_chat,NO,info,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,AI,31,Fast,9,6,Saturday,5,May,2,Morning,TRUE
INT2025_05_0117,hotel_06,10/05/2025 09:58,instagram,EN,complaint,complex,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,AI,52,Fast,9,6,Saturday,5,May,2,Morning,TRUE
INT2025_05_0119,hotel_08,10/05/2025 11:23,website_chat,EN,booking,complex,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,Human,450,Slow,11,6,Saturday,5,May,2,Morning,TRUE
INT2025_05_0120,hotel_09,10/05/2025 12:05,email,NO,service_request,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,AI,22,Fast,12,6,Saturday,5,May,2,Afternoon,TRUE
INT2025_05_0122,hotel_11,10/05/2025 13:31,email,NO,info,simple,Ålesun View Hotel,Ålesun,Norway,city,100,Large,Human,300,Medium,13,6,Saturday,5,May,2,Afternoon,TRUE
INT2025_05_0123,hotel_12,10/05/2025 14:14,website_chat,EN,booking,complex,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,AI,18,Fast,14,6,Saturday,5,May,2,Afternoon,TRUE
INT2025_05_0125,hotel_02,10/05/2025 15:39,website_chat,EN,info,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,AI,68,Medium,15,6,Saturday,5,May,2,Afternoon,TRUE
INT2025_05_0126,hotel_03,10/05/2025 16:22,email,NO,info,simple,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,AI,19,Fast,16,6,Saturday,5,May,2,Afternoon,TRUE
INT2025_05_0128,hotel_05,11/05/2025 07:48,email,NO,service_request,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,Human,360,Slow,7,0,Sunday,5,May,2,Morning,TRUE
INT2025_05_0129,hotel_06,11/05/2025 08:32,website_chat,EN,booking,complex,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,AI,27,Fast,8,0,Sunday,5,May,2,Morning,TRUE
INT2025_05_0131,hotel_08,11/05/2025 10:01,website_chat,EN,info,simple,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,AI,44,Fast,10,0,Sunday,5,May,2,Morning,TRUE
INT2025_05_0132,hotel_09,11/05/2025 10:44,instagram,EN,complaint,complex,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,Human,420,Slow,10,0,Sunday,5,May,2,Morning,TRUE
INT2025_05_0134,hotel_11,11/05/2025 12:11,website_chat,EN,booking,complex,Ålesun View Hotel,Ålesun,Norway,city,100,Large,AI,16,Fast,12,0,Sunday,5,May,2,Afternoon,TRUE
INT2025_05_0135,hotel_12,11/05/2025 12:55,email,NO,check_out,simple,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,Human,300,Medium,12,0,Sunday,5,May,2,Afternoon,TRUE
INT2025_05_0136,hotel_01,11/05/2025 13:39,website_chat,EN,info,simple,The Well,Sandvika,Norway,spa,231,Large,AI,12,Fast,13,0,Sunday,5,May,2,Afternoon,TRUE
INT2025_05_0138,hotel_03,11/05/2025 15:06,website_chat,EN,booking,complex,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,AI,58,Fast,15,0,Sunday,5,May,2,Afternoon,TRUE
INT2025_05_0139,hotel_04,11/05/2025 15:49,email,NO,info,simple,Northern Lights Resort,Tromsø,Norway,resort,120,Large,Human,520,Slow,15,0,Sunday,5,May,2,Afternoon,FALSE
INT2025_05_0140,hotel_05,11/05/2025 16:31,website_chat,EN,service_request,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,AI,21,Fast,16,0,Sunday,5,May,2,Afternoon,TRUE
INT2025_05_0142,hotel_07,12/05/2025 07:44,website_chat,EN,booking,complex,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,Human,380,Slow,7,1,Monday,5,May,2,Morning,TRUE
INT2025_05_0143,hotel_08,12/05/2025 08:29,email,NO,info,simple,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,AI,26,Fast,8,1,Monday,5,May,2,Morning,TRUE
INT2025_05_0144,hotel_09,12/05/2025 09:13,website_chat,EN,info,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,AI,43,Fast,9,1,Monday,5,May,2,Morning,TRUE
INT2025_05_0146,hotel_11,12/05/2025 10:40,instagram,EN,complaint,complex,Ålesun View Hotel,Ålesun,Norway,city,100,Large,Human,450,Slow,10,1,Monday,5,May,2,Morning,TRUE
INT2025_05_0147,hotel_12,12/05/2025 11:25,email,NO,check_in,simple,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,AI,18,Fast,11,1,Monday,5,May,2,Morning,TRUE
INT2025_05_0149,hotel_02,12/05/2025 12:52,email,NO,info,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,Human,330,Slow,12,1,Monday,5,May,2,Afternoon,TRUE
INT2025_05_0150,hotel_03,12/05/2025 13:36,website_chat,EN,service_request,simple,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,AI,14,Fast,13,1,Monday,5,May,2,Afternoon,TRUE
INT2025_05_0152,hotel_05,12/05/2025 15:02,website_chat,EN,booking,complex,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,AI,60,Medium,15,1,Monday,5,May,2,Afternoon,TRUE
INT2025_05_0153,hotel_06,12/05/2025 15:46,email,NO,info,simple,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,Human,480,Slow,15,1,Monday,5,May,2,Afternoon,FALSE
INT2025_05_0154,hotel_07,12/05/2025 16:29,website_chat,EN,info,simple,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,AI,22,Fast,16,1,Monday,5,May,2,Afternoon,TRUE
INT2025_05_0156,hotel_09,13/05/2025 07:49,website_chat,EN,booking,complex,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,Human,390,Slow,7,2,Tuesday,5,May,2,Morning,TRUE
INT2025_05_0157,hotel_10,13/05/2025 08:33,email,NO,info,simple,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,AI,27,Fast,8,2,Tuesday,5,May,2,Morning,TRUE
INT2025_05_0158,hotel_11,13/05/2025 09:17,website_chat,EN,info,simple,Ålesun View Hotel,Ålesun,Norway,city,100,Large,AI,46,Fast,9,2,Tuesday,5,May,2,Morning,TRUE
INT2025_05_0160,hotel_01,13/05/2025 10:45,website_chat,EN,booking,complex,The Well,Sandvika,Norway,spa,231,Large,Human,430,Slow,10,2,Tuesday,5,May,2,Morning,TRUE
INT2025_05_0161,hotel_02,13/05/2025 11:28,email,NO,info,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,AI,19,Fast,11,2,Tuesday,5,May,2,Morning,TRUE
INT2025_05_0163,hotel_04,13/05/2025 12:55,email,NO,info,simple,Northern Lights Resort,Tromsø,Norway,resort,120,Large,Human,300,Medium,12,2,Tuesday,5,May,2,Afternoon,TRUE
INT2025_05_0164,hotel_05,13/05/2025 13:38,website_chat,EN,info,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,AI,15,Fast,13,2,Tuesday,5,May,2,Afternoon,TRUE
INT2025_05_0166,hotel_07,13/05/2025 15:05,website_chat,EN,booking,complex,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,AI,62,Medium,15,2,Tuesday,5,May,2,Afternoon,TRUE
INT2025_05_0167,hotel_08,13/05/2025 15:48,email,NO,info,simple,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,Human,520,Slow,15,2,Tuesday,5,May,2,Afternoon,FALSE
INT2025_05_0168,hotel_09,13/05/2025 16:31,website_chat,EN,info,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,AI,24,Fast,16,2,Tuesday,5,May,2,Afternoon,TRUE
INT2025_05_0170,hotel_11,14/05/2025 07:52,website_chat,EN,booking,complex,Ålesun View Hotel,Ålesun,Norway,city,100,Large,Human,360,Slow,7,3,Wednesday,5,May,2,Morning,TRUE
INT2025_05_0171,hotel_12,14/05/2025 08:36,email,NO,check_in,simple,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,AI,29,Fast,8,3,Wednesday,5,May,2,Morning,TRUE
INT2025_05_0172,hotel_01,14/05/2025 09:20,instagram,EN,complaint,complex,The Well,Sandvika,Norway,spa,231,Large,AI,48,Fast,9,3,Wednesday,5,May,2,Morning,TRUE
INT2025_05_0174,hotel_03,14/05/2025 10:47,website_chat,EN,info,simple,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,Human,450,Slow,10,3,Wednesday,5,May,2,Morning,TRUE
INT2025_05_0175,hotel_04,14/05/2025 11:31,email,NO,info,simple,Northern Lights Resort,Tromsø,Norway,resort,120,Large,AI,20,Fast,11,3,Wednesday,5,May,2,Morning,TRUE
INT2025_05_0177,hotel_06,14/05/2025 12:58,email,NO,service_request,simple,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,Human,330,Slow,12,3,Wednesday,5,May,2,Afternoon,TRUE
INT2025_05_0178,hotel_07,14/05/2025 13:42,website_chat,EN,info,simple,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,AI,16,Fast,13,3,Wednesday,5,May,2,Afternoon,TRUE
INT2025_05_0180,hotel_09,14/05/2025 15:09,website_chat,EN,booking,complex,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,AI,64,Medium,15,3,Wednesday,5,May,2,Afternoon,TRUE
INT2025_05_0181,hotel_10,14/05/2025 15:53,email,NO,info,simple,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,Human,500,Slow,15,3,Wednesday,5,May,2,Afternoon,FALSE
INT2025_05_0182,hotel_11,14/05/2025 16:36,website_chat,EN,info,simple,Ålesun View Hotel,Ålesun,Norway,city,100,Large,AI,25,Fast,16,3,Wednesday,5,May,2,Afternoon,TRUE
INT2025_05_0184,hotel_01,15/05/2025 07:54,website_chat,EN,booking,complex,The Well,Sandvika,Norway,spa,231,Large,Human,380,Slow,7,4,Thursday,5,May,2,Morning,TRUE
INT2025_05_0185,hotel_02,15/05/2025 08:38,email,NO,info,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,AI,30,Fast,8,4,Thursday,5,May,2,Morning,TRUE
INT2025_05_0186,hotel_03,15/05/2025 09:22,website_chat,EN,service_request,simple,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,AI,50,Fast,9,4,Thursday,5,May,2,Morning,TRUE
INT2025_05_0188,hotel_05,15/05/2025 10:49,website_chat,EN,info,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,Human,430,Slow,10,4,Thursday,5,May,2,Morning,TRUE
INT2025_05_0189,hotel_06,15/05/2025 11:33,email,NO,info,simple,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,AI,22,Fast,11,4,Thursday,5,May,2,Morning,TRUE
INT2025_05_0191,hotel_08,15/05/2025 12:59,email,NO,info,simple,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,Human,320,Slow,12,4,Thursday,5,May,2,Afternoon,TRUE
INT2025_05_0192,hotel_09,15/05/2025 13:43,website_chat,EN,info,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,AI,18,Fast,13,4,Thursday,5,May,2,Afternoon,TRUE
INT2025_05_0194,hotel_11,15/05/2025 15:10,website_chat,EN,booking,complex,Ålesun View Hotel,Ålesun,Norway,city,100,Large,AI,66,Medium,15,4,Thursday,5,May,2,Afternoon,TRUE
INT2025_05_0195,hotel_12,15/05/2025 15:54,email,NO,check_in,simple,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,Human,520,Slow,15,4,Thursday,5,May,2,Afternoon,FALSE
INT2025_05_0196,hotel_01,15/05/2025 16:37,website_chat,EN,info,simple,The Well,Sandvika,Norway,spa,231,Large,AI,26,Fast,16,4,Thursday,5,May,2,Afternoon,TRUE
INT2025_05_0198,hotel_03,16/05/2025 07:57,website_chat,EN,booking,complex,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,Human,360,Slow,7,5,Friday,5,May,2,Morning,TRUE
INT2025_05_0199,hotel_04,16/05/2025 08:41,email,NO,info,simple,Northern Lights Resort,Tromsø,Norway,resort,120,Large,AI,31,Fast,8,5,Friday,5,May,2,Morning,TRUE
INT2025_05_0200,hotel_05,16/05/2025 09:24,website_chat,EN,service_request,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,AI,52,Fast,9,5,Friday,5,May,2,Morning,TRUE
INT2025_05_0202,hotel_07,16/05/2025 10:51,website_chat,EN,info,simple,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,Human,450,Slow,10,5,Friday,5,May,2,Morning,TRUE
INT2025_05_0205,hotel_09,16/05/2025 13:02,email,NO,info,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,Human,300,Medium,13,5,Friday,5,May,2,Afternoon,TRUE
INT2025_05_0206,hotel_10,16/05/2025 13:46,website_chat,EN,info,simple,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,AI,19,Fast,13,5,Friday,5,May,2,Afternoon,TRUE
INT2025_05_0208,hotel_12,16/05/2025 15:13,website_chat,EN,booking,complex,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,AI,68,Medium,15,5,Friday,5,May,2,Afternoon,TRUE
INT2025_05_0203,hotel_09,16/05/2025 11:35,email,NO,info,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,AI,23,Fast,11,5,Friday,5,May,2,Morning,TRUE
INT2025_05_0210,hotel_01,16/05/2025 15:58,email,NO,check_out,simple,The Well,Sandvika,Norway,spa,231,Large,AI,27,Fast,15,5,Friday,5,May,2,Afternoon,TRUE
INT2025_05_0212,hotel_03,16/05/2025 17:25,email,NO,info,simple,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,Human,380,Slow,17,5,Friday,5,May,2,Afternoon,TRUE
INT2025_05_0213,hotel_04,17/05/2025 07:44,website_chat,EN,booking,complex,Northern Lights Resort,Tromsø,Norway,resort,120,Large,AI,32,Fast,7,6,Saturday,5,May,2,Morning,TRUE
INT2025_05_0214,hotel_05,17/05/2025 08:28,email,NO,service_request,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,AI,49,Fast,8,6,Saturday,5,May,2,Morning,TRUE
INT2025_02_0118,hotel_06,05/02/2025 14:30,website_chat,NO,check_out,medium,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,Human,380,Slow,14,3,Wednesday,2,February,1,Afternoon,TRUE
INT2025_05_0216,hotel_07,17/05/2025 09:55,instagram,EN,complaint,complex,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,Human,430,Slow,9,6,Saturday,5,May,2,Morning,TRUE
INT2025_05_0217,hotel_08,17/05/2025 10:38,email,NO,info,simple,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,AI,21,Fast,10,6,Saturday,5,May,2,Morning,TRUE
INT2025_05_0219,hotel_10,17/05/2025 12:06,email,NO,info,simple,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,Human,330,Slow,12,6,Saturday,5,May,2,Afternoon,TRUE
INT2025_05_0220,hotel_11,17/05/2025 12:49,website_chat,EN,info,simple,Ålesun View Hotel,Ålesun,Norway,city,100,Large,AI,17,Fast,12,6,Saturday,5,May,2,Afternoon,TRUE
INT2025_05_0222,hotel_01,17/05/2025 14:16,website_chat,EN,booking,complex,The Well,Sandvika,Norway,spa,231,Large,AI,70,Medium,14,6,Saturday,5,May,2,Afternoon,TRUE
