interaction_id,hotel_id,channel,language,request_type,complexity,hotel_name,city,country,hotel_type,rooms,hotel_size_category,timestamp,day_of_week,hour_of_day,day_of_week_number,time_period,month_number,month_name,quarter
INT2025_04_0007,hotel_10,facebook,EN,spa_reservation,complex,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,04/04/2025 13:27,Friday,13,5,Afternoon,4,April,2
INT2025_08_0235,hotel_unknown,instagram,N/A,check_out,medium,,,,,,,27/08/2025 11:59,Wednesday,11,3,Morning,8,August,3
INT2025_04_0010,hotel_06,email,EN,booking,complex,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,07/04/2025 18:25,Monday,18,1,Evening,4,April,2
INT2025_04_0011,hotel_08,facebook,NO,info,simple,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,08/04/2025 07:49,Tuesday,7,2,Morning,4,April,2
INT2025_08_0247,hotel_unknown,email,N/A,service_request,medium,,,,,,,02/08/2025 14:04,Saturday,14,6,Afternoon,8,August,3
INT2025_04_0013,hotel_03,website_chat,EN,complaint,medium,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,09/04/2025 09:35,Wednesday,9,3,Morning,4,April,2
INT2025_08_0250,hotel_unknown,instagram,N/A,info,medium,,,,,,,03/08/2025 17:09,Sunday,17,0,Afternoon,8,August,3
INT2025_04_0016,hotel_07,email,EN,info,complex,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,10/04/2025 12:59,Thursday,12,4,Afternoon,4,April,2
INT2025_04_0017,hotel_02,facebook,NO,spa_reservation,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,11/04/2025 13:44,Friday,13,5,Afternoon,4,April,2
INT2025_08_0268,hotel_unknown,website_chat,N/A,booking,medium,,,,,,,12/08/2025 15:04,Tuesday,15,2,Afternoon,8,August,3
INT2025_08_0292,hotel_unknown,email,N/A,info,medium,,,,,,,24/08/2025 08:54,Sunday,8,0,Morning,8,August,3
INT2025_04_0023,hotel_03,email,NO,check_out,medium,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,14/04/2025 09:48,Monday,9,1,Morning,4,April,2
INT2025_08_0307,hotel_unknown,email,N/A,technical_issue,medium,,,,,,,01/08/2025 14:04,Friday,14,5,Afternoon,8,August,3
INT2025_04_0027,hotel_12,facebook,EN,technical_issue,medium,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,16/04/2025 14:10,Wednesday,14,3,Afternoon,4,April,2
INT2025_08_0322,hotel_unknown,email,N/A,service_request,medium,,,,,,,08/08/2025 08:54,Friday,8,5,Morning,8,August,3
INT2025_04_0029,hotel_02,website_chat,NO,booking,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,17/04/2025 15:29,Thursday,15,4,Afternoon,4,April,2
INT2025_04_0030,hotel_06,instagram,EN,complaint,medium,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,17/04/2025 16:21,Thursday,16,4,Afternoon,4,April,2
INT2025_08_0355,hotel_unknown,instagram,N/A,service_request,medium,,,,,,,25/08/2025 11:59,Monday,11,1,Morning,8,August,3
INT2025_04_0035,hotel_07,instagram,EN,spa_reservation,complex,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,20/04/2025 12:05,Sunday,12,0,Afternoon,4,April,2
INT2025_04_0037,hotel_11,email,NO,booking,medium,Ålesund View Hotel,Ålesund,Norway,city,100,Large,21/04/2025 13:55,Monday,13,1,Afternoon,4,April,2
INT2025_04_0038,hotel_03,website_chat,EN,check_out,complex,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,21/04/2025 15:11,Monday,15,1,Afternoon,4,April,2
INT2025_08_0370,hotel_unknown,instagram,N/A,complaint,medium,,,,,,,01/08/2025 17:09,Friday,17,5,Afternoon,8,August,3
INT2025_04_0040,hotel_06,instagram,NO,info,medium,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,22/04/2025 16:39,Tuesday,16,2,Afternoon,4,April,2
INT2025_04_0043,hotel_12,website_chat,NO,service_request,medium,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,24/04/2025 10:00,Thursday,10,4,Morning,4,April,2
INT2025_08_0388,hotel_unknown,website_chat,N/A,service_request,medium,,,,,,,10/08/2025 15:04,Sunday,15,0,Afternoon,8,August,3
INT2025_04_0046,hotel_07,facebook,NO,check_in,medium,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,25/04/2025 13:06,Friday,13,5,Afternoon,4,April,2
INT2025_04_0047,hotel_05,email,EN,info,complex,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,26/04/2025 13:40,Saturday,13,6,Afternoon,4,April,2
INT2025_03_0328,hotel_10,website_chat,NO,complaint,medium,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,11/03/2025 14:43,Tuesday,14,2,Afternoon,3,March,1
INT2025_04_0052,hotel_11,email,NO,service_request,medium,Ålesund View Hotel,Ålesund,Norway,city,100,Large,28/04/2025 08:39,Monday,8,1,Morning,4,April,2
INT2025_04_0053,hotel_09,website_chat,EN,spa_reservation,complex,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,29/04/2025 09:55,Tuesday,9,2,Morning,4,April,2
INT2025_03_0333,hotel_09,website_chat,EN,check_out,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,14/03/2025 10:03,Friday,10,5,Morning,3,March,1
INT2025_03_0343,hotel_03,website_chat,NO,booking,medium,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,19/03/2025 09:58,Wednesday,9,3,Morning,3,March,1
INT2025_03_0348,hotel_02,website_chat,EN,spa_reservation,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,21/03/2025 14:53,Friday,14,5,Afternoon,3,March,1
INT2025_04_0021,hotel_04,website_chat,EN,complaint,complex,Northern Lights Resort,Tromsø,Norway,resort,120,Large,13/04/2025 17:18,Sunday,17,0,Afternoon,4,April,2
INT2025_04_0026,hotel_05,website_chat,NO,spa_reservation,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,15/04/2025 12:53,Tuesday,12,2,Afternoon,4,April,2
INT2025_04_0033,hotel_04,website_chat,EN,service_request,medium,Northern Lights Resort,Tromsø,Norway,resort,120,Large,19/04/2025 09:33,Saturday,9,6,Morning,4,April,2
INT2025_08_0364,hotel_unknown,website_chat,N/A,spa_reservation,medium,,,,,,,29/08/2025 10:59,Friday,10,5,Morning,8,August,3
INT2025_03_0346,hotel_11,facebook,NO,service_request,medium,Ålesund View Hotel,Ålesund,Norway,city,100,Large,20/03/2025 13:03,Thursday,13,4,Afternoon,3,March,1
INT2025_04_0020,hotel_11,email,NO,service_request,simple,Ålesund View Hotel,Ålesund,Norway,city,100,Large,12/04/2025 16:49,Saturday,16,6,Afternoon,4,April,2
INT2025_04_0041,hotel_02,facebook,EN,service_request,complex,Oslo City Hotel,Oslo,Norway,city,180,Large,23/04/2025 07:28,Wednesday,7,3,Morning,4,April,2
INT2025_04_0074,hotel_09,website_chat,EN,complaint,complex,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,09/04/2025 10:40,Wednesday,10,3,Morning,4,April,2
INT2025_04_0055,hotel_08,instagram,NO,info,medium,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,30/04/2025 11:45,Wednesday,11,3,Morning,4,April,2
INT2025_04_0056,hotel_12,facebook,EN,booking,complex,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,30/04/2025 13:00,Wednesday,13,3,Afternoon,4,April,2
INT2025_04_0058,hotel_07,website_chat,NO,complaint,medium,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,01/04/2025 14:50,Tuesday,14,2,Afternoon,4,April,2
INT2025_04_0101,hotel_09,facebook,EN,check_in,complex,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,23/04/2025 07:34,Wednesday,7,3,Morning,4,April,2
INT2025_04_0061,hotel_10,facebook,NO,spa_reservation,medium,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,03/04/2025 07:39,Thursday,7,4,Morning,4,April,2
INT2025_04_0062,hotel_03,email,EN,technical_issue,complex,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,03/04/2025 08:55,Thursday,8,4,Morning,4,April,2
INT2025_04_0065,hotel_11,instagram,EN,check_out,complex,Ålesund View Hotel,Ålesund,Norway,city,100,Large,05/04/2025 12:00,Saturday,12,6,Afternoon,4,April,2
INT2025_04_0071,hotel_unknown,facebook,EN,technical_issue,complex,,,,,,,08/04/2025 07:34,Tuesday,7,2,Morning,4,April,2
INT2025_04_0068,hotel_08,website_chat,EN,check_in,complex,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,06/04/2025 15:05,Sunday,15,0,Afternoon,4,April,2
INT2025_04_0077,hotel_unknown,email,EN,service_request,complex,,,,,,,11/04/2025 13:45,Friday,13,5,Afternoon,4,April,2
INT2025_04_0070,hotel_04,instagram,NO,spa_reservation,medium,Northern Lights Resort,Tromsø,Norway,resort,120,Large,07/04/2025 16:55,Monday,16,1,Afternoon,4,April,2
INT2025_04_0127,hotel_09,email,NO,service_request,medium,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,06/04/2025 13:50,Sunday,13,0,Afternoon,4,April,2
INT2025_04_0104,hotel_unknown,website_chat,EN,spa_reservation,complex,,,,,,,24/04/2025 10:40,Thursday,10,4,Morning,4,April,2
INT2025_04_0124,hotel_unknown,website_chat,NO,check_in,medium,,,,,,,04/04/2025 10:45,Friday,10,5,Morning,4,April,2
INT2025_04_0079,hotel_11,website_chat,NO,technical_issue,medium,Ålesund View Hotel,Ålesund,Norway,city,100,Large,12/04/2025 16:15,Saturday,16,6,Afternoon,4,April,2
INT2025_04_0080,hotel_09,instagram,EN,check_in,complex,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,12/04/2025 16:50,Saturday,16,6,Afternoon,4,April,2
INT2025_04_0130,hotel_unknown,instagram,NO,technical_issue,medium,,,,,,,07/04/2025 16:55,Monday,16,1,Afternoon,4,April,2
INT2025_04_0082,hotel_08,email,NO,booking,medium,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,13/04/2025 08:40,Sunday,8,0,Morning,4,April,2
INT2025_04_0083,hotel_12,website_chat,EN,complaint,complex,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,14/04/2025 09:55,Monday,9,1,Morning,4,April,2
INT2025_08_0406,hotel_unknown,facebook,N/A,spa_reservation,medium,,,,,,,19/08/2025 13:14,Tuesday,13,2,Afternoon,8,August,3
INT2025_04_0086,hotel_05,facebook,EN,service_request,complex,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,15/04/2025 13:00,Tuesday,13,2,Afternoon,4,April,2
INT2025_04_0089,hotel_03,website_chat,EN,info,complex,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,17/04/2025 15:35,Thursday,15,4,Afternoon,4,April,2
INT2025_04_0091,hotel_06,facebook,NO,booking,medium,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,18/04/2025 07:39,Friday,7,5,Morning,4,April,2
INT2025_04_0092,hotel_11,email,EN,complaint,complex,Ålesund View Hotel,Ålesund,Norway,city,100,Large,18/04/2025 08:55,Friday,8,5,Morning,4,April,2
INT2025_09_0091,hotel_unknown,facebook,N/A,booking,medium,,,,,,,18/09/2025 08:05,Thursday,8,4,Morning,9,September,3
INT2025_04_0094,hotel_02,website_chat,NO,service_request,medium,Oslo City Hotel,Oslo,Norway,city,180,Large,19/04/2025 10:45,Saturday,10,6,Morning,4,April,2
INT2025_04_0095,hotel_08,instagram,EN,spa_reservation,complex,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,20/04/2025 12:00,Sunday,12,0,Afternoon,4,April,2
INT2025_09_0106,hotel_unknown,facebook,N/A,info,medium,,,,,,,25/09/2025 13:36,Thursday,13,4,Afternoon,9,September,3
INT2025_04_0097,hotel_04,email,NO,check_out,medium,Northern Lights Resort,Tromsø,Norway,resort,120,Large,21/04/2025 13:50,Monday,13,1,Afternoon,4,April,2
INT2025_09_0121,hotel_unknown,facebook,N/A,spa_reservation,medium,,,,,,,03/09/2025 08:05,Wednesday,8,3,Morning,9,September,3
INT2025_04_0100,hotel_07,instagram,NO,complaint,medium,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,22/04/2025 16:55,Tuesday,16,2,Afternoon,4,April,2
INT2025_09_0148,hotel_unknown,website_chat,N/A,check_in,medium,,,,,,,16/09/2025 15:16,Tuesday,15,2,Afternoon,9,September,3
INT2025_04_0106,hotel_11,facebook,NO,info,medium,Ålesund View Hotel,Ålesund,Norway,city,100,Large,25/04/2025 13:10,Friday,13,5,Afternoon,4,April,2
INT2025_04_0107,hotel_09,email,EN,booking,complex,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,26/04/2025 13:45,Saturday,13,6,Afternoon,4,April,2
INT2025_04_0109,hotel_08,website_chat,NO,complaint,medium,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,27/04/2025 16:15,Sunday,16,0,Afternoon,4,April,2
INT2025_09_0235,hotel_unknown,instagram,N/A,check_out,medium,,,,,,,30/09/2025 12:11,Tuesday,12,2,Afternoon,9,September,3
INT2025_04_0112,hotel_07,email,NO,spa_reservation,medium,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,28/04/2025 08:40,Monday,8,1,Morning,4,April,2
INT2025_04_0113,hotel_05,website_chat,EN,technical_issue,complex,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,29/04/2025 09:55,Tuesday,9,2,Morning,4,April,2
INT2025_09_0247,hotel_unknown,email,N/A,service_request,medium,,,,,,,06/09/2025 14:16,Saturday,14,6,Afternoon,9,September,3
INT2025_04_0115,hotel_10,instagram,NO,info,medium,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,30/04/2025 11:45,Wednesday,11,3,Morning,4,April,2
INT2025_04_0116,hotel_03,facebook,EN,booking,complex,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,30/04/2025 13:00,Wednesday,13,3,Afternoon,4,April,2
INT2025_09_0250,hotel_unknown,instagram,N/A,info,medium,,,,,,,07/09/2025 17:21,Sunday,17,0,Afternoon,9,September,3
INT2025_09_0268,hotel_unknown,website_chat,N/A,booking,medium,,,,,,,16/09/2025 15:16,Tuesday,15,2,Afternoon,9,September,3
INT2025_04_0121,hotel_02,facebook,NO,spa_reservation,medium,Oslo City Hotel,Oslo,Norway,city,180,Large,03/04/2025 07:39,Thursday,7,4,Morning,4,April,2
INT2025_04_0122,hotel_08,email,EN,technical_issue,complex,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,03/04/2025 08:55,Thursday,8,4,Morning,4,April,2
INT2025_09_0292,hotel_unknown,email,N/A,info,medium,,,,,,,28/09/2025 09:06,Sunday,9,0,Morning,9,September,3
INT2025_04_0125,hotel_07,instagram,EN,booking,complex,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,05/04/2025 12:00,Saturday,12,6,Afternoon,4,April,2
INT2025_09_0307,hotel_unknown,email,N/A,technical_issue,medium,,,,,,,06/09/2025 14:16,Saturday,14,6,Afternoon,9,September,3
INT2025_04_0128,hotel_10,website_chat,EN,service_request,complex,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,06/04/2025 15:05,Sunday,15,0,Afternoon,4,April,2
INT2025_09_0322,hotel_unknown,email,N/A,service_request,medium,,,,,,,13/09/2025 09:06,Saturday,9,6,Morning,9,September,3
INT2025_04_0131,hotel_06,facebook,EN,check_out,complex,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,08/04/2025 07:34,Tuesday,7,2,Morning,4,April,2
INT2025_09_0355,hotel_unknown,instagram,N/A,service_request,medium,,,,,,,30/09/2025 12:11,Tuesday,12,2,Afternoon,9,September,3
INT2025_04_0134,hotel_02,website_chat,EN,complaint,complex,Oslo City Hotel,Oslo,Norway,city,180,Large,09/04/2025 10:40,Wednesday,10,3,Morning,4,April,2
INT2025_04_0137,hotel_04,email,EN,service_request,complex,Northern Lights Resort,Tromsø,Norway,resort,120,Large,11/04/2025 13:45,Friday,13,5,Afternoon,4,April,2
INT2025_04_0064,hotel_06,website_chat,NO,booking,medium,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,04/04/2025 10:45,Friday,10,5,Morning,4,April,2
INT2025_04_0057,hotel_04,email,N/A,check_in,simple,Northern Lights Resort,Tromsø,Norway,resort,120,Large,01/04/2025 14:15,Tuesday,14,2,Afternoon,4,April,2
INT2025_04_0098,hotel_unknown,website_chat,EN,info,complex,,,,,,,21/04/2025 15:05,Monday,15,1,Afternoon,4,April,2
INT2025_04_0073,hotel_07,website_chat,NO,booking,medium,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,09/04/2025 10:05,Wednesday,10,3,Morning,4,April,2
INT2025_04_0088,hotel_10,website_chat,NO,technical_issue,medium,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,16/04/2025 14:50,Wednesday,14,3,Afternoon,4,April,2
INT2025_09_0064,hotel_unknown,website_chat,N/A,booking,medium,,,,,,,04/09/2025 11:11,Thursday,11,4,Morning,9,September,3
INT2025_09_0124,hotel_unknown,website_chat,N/A,check_in,medium,,,,,,,04/09/2025 11:11,Thursday,11,4,Morning,9,September,3
INT2025_04_0103,hotel_03,website_chat,NO,service_request,medium,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,24/04/2025 10:05,Thursday,10,4,Morning,4,April,2
INT2025_04_0067,hotel_02,email,NO,service_request,medium,Oslo City Hotel,Oslo,Norway,city,180,Large,06/04/2025 13:50,Sunday,13,0,Afternoon,4,April,2
INT2025_04_0076,hotel_03,facebook,NO,service_request,medium,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,10/04/2025 13:10,Thursday,13,4,Afternoon,4,April,2
INT2025_04_0085,hotel_07,instagram,NO,service_request,medium,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,15/04/2025 11:45,Tuesday,11,2,Morning,4,April,2
INT2025_08_0421,hotel_unknown,facebook,N/A,service_request,medium,,,,,,,27/08/2025 07:53,Wednesday,7,3,Morning,8,August,3
INT2025_04_0110,hotel_12,instagram,EN,service_request,complex,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,27/04/2025 16:50,Sunday,16,0,Afternoon,4,April,2
INT2025_04_0119,hotel_11,website_chat,EN,service_request,complex,Ålesund View Hotel,Ålesund,Norway,city,100,Large,02/04/2025 15:35,Wednesday,15,3,Afternoon,4,April,2
INT2025_04_0059,hotel_05,website_chat,EN,service_request,complex,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,02/04/2025 15:35,Wednesday,15,3,Afternoon,4,April,2
INT2025_04_0136,hotel_12,facebook,NO,service_request,medium,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,10/04/2025 13:10,Thursday,13,4,Afternoon,4,April,2
INT2025_09_0229,hotel_unknown,website_chat,N/A,service_request,medium,,,,,,,27/09/2025 16:41,Saturday,16,6,Afternoon,9,September,3
INT2025_04_0139,hotel_05,website_chat,NO,technical_issue,medium,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,12/04/2025 16:15,Saturday,16,6,Afternoon,4,April,2
INT2025_04_0140,hotel_07,instagram,EN,info,complex,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,12/04/2025 16:50,Saturday,16,6,Afternoon,4,April,2
INT2025_04_0164,hotel_09,website_chat,EN,technical_issue,complex,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,24/04/2025 10:40,Thursday,10,4,Morning,4,April,2
INT2025_04_0142,hotel_03,email,NO,check_out,medium,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,13/04/2025 08:40,Sunday,8,0,Morning,4,April,2
INT2025_04_0161,hotel_08,facebook,EN,service_request,complex,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,23/04/2025 07:34,Wednesday,7,3,Morning,4,April,2
INT2025_04_0145,hotel_11,instagram,NO,service_request,medium,Ålesund View Hotel,Ålesund,Norway,city,100,Large,15/04/2025 11:45,Tuesday,11,2,Morning,4,April,2
INT2025_04_0146,hotel_09,facebook,EN,spa_reservation,complex,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,15/04/2025 13:00,Tuesday,13,2,Afternoon,4,April,2
INT2025_04_0170,hotel_06,instagram,EN,service_request,complex,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,27/04/2025 16:50,Sunday,16,0,Afternoon,4,April,2
INT2025_04_0149,hotel_12,website_chat,EN,info,complex,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,17/04/2025 15:35,Thursday,15,4,Afternoon,4,April,2
INT2025_04_0178,hotel_09,website_chat,NO,service_request,medium,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,01/04/2025 14:50,Tuesday,14,2,Afternoon,4,April,2
INT2025_04_0151,hotel_07,facebook,NO,complaint,medium,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,18/04/2025 07:39,Friday,7,5,Morning,4,April,2
INT2025_04_0152,hotel_05,email,EN,check_out,complex,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,18/04/2025 08:55,Friday,8,5,Morning,4,April,2
INT2025_04_0187,hotel_08,email,NO,service_request,medium,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,06/04/2025 13:50,Sunday,13,0,Afternoon,4,April,2
INT2025_04_0154,hotel_10,website_chat,NO,service_request,medium,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,19/04/2025 10:45,Saturday,10,6,Morning,4,April,2
INT2025_04_0155,hotel_03,instagram,EN,spa_reservation,complex,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,20/04/2025 12:00,Sunday,12,0,Afternoon,4,April,2
INT2025_04_0169,hotel_unknown,website_chat,NO,check_in,medium,,,,,,,27/04/2025 16:15,Sunday,16,0,Afternoon,4,April,2
INT2025_04_0157,hotel_06,email,NO,info,medium,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,21/04/2025 13:50,Monday,13,1,Afternoon,4,April,2
INT2025_04_0182,hotel_unknown,email,EN,check_in,complex,,,,,,,03/04/2025 08:55,Thursday,8,4,Morning,4,April,2
INT2025_04_0160,hotel_02,instagram,NO,complaint,medium,Oslo City Hotel,Oslo,Norway,city,180,Large,22/04/2025 16:55,Tuesday,16,2,Afternoon,4,April,2
INT2025_04_0196,hotel_unknown,facebook,NO,service_request,medium,,,,,,,10/04/2025 13:10,Thursday,13,4,Afternoon,4,April,2
INT2025_04_0166,hotel_07,facebook,NO,info,medium,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,25/04/2025 13:10,Friday,13,5,Afternoon,4,April,2
INT2025_04_0167,hotel_10,email,EN,booking,complex,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,26/04/2025 13:45,Saturday,13,6,Afternoon,4,April,2
INT2025_04_0209,hotel_unknown,website_chat,EN,booking,complex,,,,,,,17/04/2025 15:35,Thursday,15,4,Afternoon,4,April,2
INT2025_04_0172,hotel_09,email,NO,spa_reservation,medium,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,28/04/2025 08:40,Monday,8,1,Morning,4,April,2
INT2025_09_0370,hotel_unknown,instagram,N/A,complaint,medium,,,,,,,07/09/2025 17:21,Sunday,17,0,Afternoon,9,September,3
INT2025_04_0175,hotel_12,instagram,NO,booking,medium,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,30/04/2025 11:45,Wednesday,11,3,Morning,4,April,2
INT2025_04_0176,hotel_04,facebook,EN,check_out,complex,Northern Lights Resort,Tromsø,Norway,resort,120,Large,30/04/2025 13:00,Wednesday,13,3,Afternoon,4,April,2
INT2025_09_0388,hotel_unknown,website_chat,N/A,service_request,medium,,,,,,,16/09/2025 15:16,Tuesday,15,2,Afternoon,9,September,3
INT2025_04_0181,hotel_03,facebook,NO,technical_issue,medium,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,03/04/2025 07:39,Thursday,7,4,Morning,4,April,2
INT2025_04_0184,hotel_11,website_chat,NO,booking,medium,Ålesund View Hotel,Ålesund,Norway,city,100,Large,04/04/2025 10:45,Friday,10,5,Morning,4,April,2
INT2025_04_0185,hotel_09,instagram,EN,complaint,complex,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,05/04/2025 12:00,Saturday,12,6,Afternoon,4,April,2
