"interaction_id","timestamp","hotel_id","channel","language","request_type","complexity","hotel_name","city","country","hotel_type","rooms","handled_by","response_time_s","resolved"
"INT2025_04_0202","2025-04-13 08:40:00","hotel_12","email","NO","complaint","medium","Geilo Alpine Resort","Geilo","Norway","resort",170,"AI",17,"TRUE"
"INT2025_09_0364","2025-09-04 11:11:00","hotel_unknown","website_chat","N/A","spa_reservation","medium","","","","","","AI",104,"TRUE"
"INT2025_04_0205","2025-04-15 11:45:00","hotel_05","instagram","NO","service_request","medium","Bergen Harbor Hotel","Bergen","Norway","city",160,"AI",26,"TRUE"
"INT2025_04_0206","2025-04-15 13:00:00","hotel_07","facebook","EN","spa_reservation","complex","Trondheim Central Hotel","Trondheim","Norway","city",140,"Human",360,"TRUE"
"INT2025_04_0173","2025-04-29 09:55:00","hotel_02","website_chat","EN","technical_issue","complex","Oslo City Hotel","Oslo","Norway","city",180,"AI",45,"TRUE"
"INT2025_04_0211","2025-04-18 07:39:00","hotel_11","facebook","NO","complaint","medium","Ã…lesund View Hotel","Ã…lesund","Norway","city",100,"AI",24,"TRUE"
"INT2025_04_0188","2025-04-06 15:05:00","hotel_12","website_chat","EN","service_request","complex","Geilo Alpine Resort","Geilo","Norway","resort",170,"AI",47,"TRUE"
"INT2025_09_0379","2025-09-12 16:41:00","hotel_unknown","website_chat","N/A","service_request","medium","","","","","","Human",330,"TRUE"
"INT2025_04_0217","2025-04-21 13:50:00","hotel_07","email","NO","info","medium","Trondheim Central Hotel","Trondheim","Norway","city",140,"AI",42,"TRUE"
"INT2025_04_0221","2025-04-23 07:34:00","hotel_03","facebook","EN","service_request","complex","Fjord Spa Hotel","FlÃ¥m","Norway","spa",95,"AI",21,"TRUE"
"INT2025_04_0220","2025-04-22 16:55:00","hotel_10","instagram","NO","service_request","medium","Kristiansand Beach Hotel","Kristiansand","Norway","resort",150,"Human",480,"FALSE"
"INT2025_04_0224","2025-04-24 10:40:00","hotel_11","website_chat","EN","check_out","complex","Ã…lesund View Hotel","Ã…lesund","Norway","city",100,"Human",430,"TRUE"
"INT2025_04_0227","2025-04-26 13:45:00","hotel_08","email","EN","check_in","complex","Stavanger Seaside Hotel","Stavanger","Norway","resort",130,"AI",17,"TRUE"
"INT2025_04_0230","2025-04-27 16:50:00","hotel_04","instagram","EN","service_request","complex","Northern Lights Resort","TromsÃ¸","Norway","resort",120,"AI",26,"TRUE"
"INT2025_04_0284","2025-04-24 10:40:00","hotel_09","website_chat","EN","info","complex","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"AI",24,"TRUE"
"INT2025_04_0235","2025-04-30 11:45:00","hotel_03","instagram","NO","check_out","medium","Fjord Spa Hotel","FlÃ¥m","Norway","spa",95,"AI",19,"TRUE"
"INT2025_04_0239","2025-04-02 15:35:00","hotel_09","website_chat","EN","spa_reservation","complex","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"AI",28,"TRUE"
"INT2025_04_0244","2025-04-04 10:45:00","hotel_07","website_chat","NO","complaint","medium","Trondheim Central Hotel","Trondheim","Norway","city",140,"AI",22,"TRUE"
"INT2025_04_0247","2025-04-06 13:50:00","hotel_unknown","email","NO","service_request","medium","","","","","","AI",30,"TRUE"
"INT2025_04_0250","2025-04-07 16:55:00","hotel_06","instagram","NO","info","medium","Arctic Comfort Hotel","BodÃ¸","Norway","city",110,"Human",430,"TRUE"
"INT2025_04_0290","2025-04-27 16:50:00","hotel_unknown","instagram","EN","technical_issue","complex","","","","","","Human",520,"FALSE"
"INT2025_04_0256","2025-04-10 13:10:00","hotel_04","facebook","NO","spa_reservation","medium","Northern Lights Resort","TromsÃ¸","Norway","resort",120,"AI",27,"TRUE"
"INT2025_04_0257","2025-04-11 13:45:00","hotel_07","email","EN","technical_issue","complex","Trondheim Central Hotel","Trondheim","Norway","city",140,"AI",50,"TRUE"
"INT2025_01_0052","2025-01-29 09:20:00","hotel_11","website_chat","EN","spa_reservation","medium","Ã…lesund View Hotel","Ã…lesund","Norway","city",100,"AI",31,"TRUE"
"INT2025_04_0260","2025-04-12 16:50:00","hotel_10","instagram","EN","booking","complex","Kristiansand Beach Hotel","Kristiansand","Norway","resort",150,"Human",600,"FALSE"
"INT2025_01_0059","2025-01-05 16:15:00","hotel_05","website_chat","EN","complaint","complex","Bergen Harbor Hotel","Bergen","Norway","city",160,"AI",16,"TRUE"
"INT2025_01_0065","2025-01-11 12:40:00","hotel_11","website_chat","NO","check_in","complex","Ã…lesund View Hotel","Ã…lesund","Norway","city",100,"Human",300,"TRUE"
"INT2025_01_0072","2025-01-18 09:30:00","hotel_05","website_chat","NO","booking","simple","Bergen Harbor Hotel","Bergen","Norway","city",160,"AI",28,"TRUE"
"INT2025_02_0193","2025-02-15 09:45:00","hotel_09","website_chat","N/A","booking","medium","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"Human",460,"FALSE"
"INT2025_01_0078","2025-01-24 15:40:00","hotel_06","website_chat","EN","spa_reservation","simple","Arctic Comfort Hotel","BodÃ¸","Norway","city",110,"Human",470,"FALSE"
"INT2025_04_0274","2025-04-19 10:45:00","hotel_10","website_chat","NO","technical_issue","medium","Kristiansand Beach Hotel","Kristiansand","Norway","resort",150,"Human",480,"FALSE"
"INT2025_04_0275","2025-04-20 12:00:00","hotel_03","instagram","EN","info","complex","Fjord Spa Hotel","FlÃ¥m","Norway","spa",95,"AI",21,"TRUE"
"INT2025_01_0084","2025-01-30 11:50:00","hotel_04","website_chat","NO","service_request","simple","Northern Lights Resort","TromsÃ¸","Norway","resort",120,"AI",14,"TRUE"
"INT2025_04_0277","2025-04-21 13:50:00","hotel_06","email","NO","booking","medium","Arctic Comfort Hotel","BodÃ¸","Norway","city",110,"Human",360,"TRUE"
"INT2025_03_0218","2025-03-18 14:58:00","hotel_09","website_chat","N/A","booking","complex","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"AI",20,"TRUE"
"INT2025_04_0280","2025-04-22 16:55:00","hotel_02","instagram","NO","service_request","medium","Oslo City Hotel","Oslo","Norway","city",180,"AI",55,"TRUE"
"INT2025_01_0151","2025-01-10 08:20:00","hotel_07","website_chat","NO","info","medium","Trondheim Central Hotel","Trondheim","Norway","city",140,"AI",22,"TRUE"
"INT2025_01_0163","2025-01-22 10:45:00","hotel_04","website_chat","NO","check_in","medium","Northern Lights Resort","TromsÃ¸","Norway","resort",120,"Human",470,"FALSE"
"INT2025_04_0286","2025-04-25 13:10:00","hotel_07","facebook","NO","complaint","medium","Trondheim Central Hotel","Trondheim","Norway","city",140,"Human",300,"TRUE"
"INT2025_01_0217","2025-01-18 14:30:00","hotel_07","website_chat","EN","technical_issue","medium","Trondheim Central Hotel","Trondheim","Norway","city",140,"Human",300,"TRUE"
"INT2025_04_0289","2025-04-27 16:15:00","hotel_03","website_chat","NO","spa_reservation","medium","Fjord Spa Hotel","FlÃ¥m","Norway","spa",95,"AI",58,"TRUE"
"INT2025_01_0223","2025-01-24 10:45:00","hotel_06","website_chat","NO","info","medium","Arctic Comfort Hotel","BodÃ¸","Norway","city",110,"AI",14,"TRUE"
"INT2025_04_0301","2025-04-03 07:39:00","hotel_10","facebook","NO","booking","medium","Kristiansand Beach Hotel","Kristiansand","Norway","resort",150,"AI",25,"TRUE"
"INT2025_04_0307","2025-04-06 13:50:00","hotel_02","email","NO","technical_issue","medium","Oslo City Hotel","Oslo","Norway","city",180,"Human",480,"FALSE"
"INT2025_04_0310","2025-04-07 16:55:00","hotel_04","instagram","NO","booking","medium","Northern Lights Resort","TromsÃ¸","Norway","resort",120,"AI",26,"TRUE"
"INT2025_04_0268","2025-04-16 14:50:00","hotel_unknown","website_chat","NO","booking","medium","","","","","","Human",320,"TRUE"
"INT2025_04_0253","2025-04-09 10:05:00","hotel_02","website_chat","NO","complaint","medium","Oslo City Hotel","Oslo","Norway","city",180,"AI",20,"TRUE"
"INT2025_04_0263","2025-04-14 09:55:00","hotel_06","website_chat","EN","service_request","complex","Arctic Comfort Hotel","BodÃ¸","Norway","city",110,"AI",41,"TRUE"
"INT2025_04_0283","2025-04-24 10:05:00","hotel_04","website_chat","NO","check_out","medium","Northern Lights Resort","TromsÃ¸","Norway","resort",120,"Human",420,"TRUE"
"INT2025_04_0293","2025-04-29 09:55:00","hotel_09","website_chat","EN","booking","complex","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"AI",22,"TRUE"
"INT2025_04_0254","2025-04-09 10:40:00","hotel_08","website_chat","EN","service_request","complex","Stavanger Seaside Hotel","Stavanger","Norway","resort",130,"Human",330,"TRUE"
"INT2025_04_0271","2025-04-18 07:39:00","hotel_07","facebook","NO","service_request","medium","Trondheim Central Hotel","Trondheim","Norway","city",140,"AI",52,"TRUE"
"INT2025_04_0287","2025-04-26 13:45:00","hotel_05","email","EN","service_request","complex","Bergen Harbor Hotel","Bergen","Norway","city",160,"AI",31,"TRUE"
"INT2025_04_0296","2025-04-30 13:00:00","hotel_12","facebook","EN","service_request","complex","Geilo Alpine Resort","Geilo","Norway","resort",170,"AI",35,"TRUE"
"INT2025_04_0304","2025-04-04 10:45:00","hotel_06","website_chat","NO","service_request","medium","Arctic Comfort Hotel","BodÃ¸","Norway","city",110,"AI",34,"TRUE"
"INT2025_04_0311","2025-04-08 07:34:00","hotel_07","facebook","EN","complaint","complex","Trondheim Central Hotel","Trondheim","Norway","city",140,"Human",360,"TRUE"
"INT2025_04_0326","2025-04-15 13:00:00","hotel_09","facebook","EN","check_in","complex","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"Human",480,"FALSE"
"INT2025_04_0314","2025-04-09 10:40:00","hotel_10","website_chat","EN","spa_reservation","complex","Kristiansand Beach Hotel","Kristiansand","Norway","resort",150,"AI",65,"TRUE"
"INT2025_04_0340","2025-04-22 16:55:00","hotel_09","instagram","NO","technical_issue","medium","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"AI",26,"TRUE"
"INT2025_04_0320","2025-04-12 16:50:00","hotel_02","instagram","EN","complaint","complex","Oslo City Hotel","Oslo","Norway","city",180,"Human",360,"TRUE"
"INT2025_04_0329","2025-04-17 15:35:00","hotel_03","website_chat","EN","service_request","complex","Fjord Spa Hotel","FlÃ¥m","Norway","spa",95,"AI",45,"TRUE"
"INT2025_04_0332","2025-04-18 08:55:00","hotel_11","email","EN","technical_issue","complex","Ã…lesund View Hotel","Ã…lesund","Norway","city",100,"AI",30,"TRUE"
"INT2025_04_0344","2025-04-24 10:40:00","hotel_unknown","website_chat","EN","complaint","complex","","","","","","AI",48,"TRUE"
"INT2025_04_0335","2025-04-20 12:00:00","hotel_08","instagram","EN","booking","complex","Stavanger Seaside Hotel","Stavanger","Norway","resort",130,"AI",52,"TRUE"
"INT2025_04_0114","2025-04-29 11:10:00","hotel_09","website_chat","N/A","check_in","simple","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"AI",13,"TRUE"
"INT2025_04_0138","2025-04-11 15:00:00","hotel_09","website_chat","N/A","spa_reservation","simple","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"Human",500,"FALSE"
"INT2025_04_0349","2025-04-27 16:15:00","hotel_08","website_chat","NO","technical_issue","medium","Stavanger Seaside Hotel","Stavanger","Norway","resort",130,"AI",31,"TRUE"
"INT2025_04_0352","2025-04-28 08:40:00","hotel_07","email","NO","check_in","medium","Trondheim Central Hotel","Trondheim","Norway","city",140,"AI",55,"TRUE"
"INT2025_02_0009","2025-02-06 16:02:00","hotel_04","website_chat","EN","technical_issue","complex","Northern Lights Resort","TromsÃ¸","Norway","resort",120,"Human",640,"TRUE"
"INT2025_02_0021","2025-02-13 17:00:00","hotel_04","website_chat","EN","complaint","complex","Northern Lights Resort","TromsÃ¸","Norway","resort",120,"AI",19,"TRUE"
"INT2025_02_0026","2025-02-15 12:35:00","hotel_05","website_chat","EN","spa_reservation","simple","Bergen Harbor Hotel","Bergen","Norway","city",160,"AI",8,"TRUE"
"INT2025_02_0033","2025-02-19 09:15:00","hotel_04","website_chat","EN","service_request","medium","Northern Lights Resort","TromsÃ¸","Norway","resort",120,"Human",410,"TRUE"
"INT2025_02_0039","2025-02-22 15:05:00","hotel_09","website_chat","NO","complaint","simple","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"AI",18,"TRUE"
"INT2025_04_0367","2025-04-06 13:50:00","hotel_05","email","NO","info","medium","Bergen Harbor Hotel","Bergen","Norway","city",160,"AI",33,"TRUE"
"INT2025_02_0103","2025-02-26 09:45:00","hotel_03","website_chat","NO","service_request","medium","Fjord Spa Hotel","FlÃ¥m","Norway","spa",95,"Human",410,"TRUE"
"INT2025_02_0108","2025-02-28 14:40:00","hotel_02","website_chat","NO","check_out","simple","Oslo City Hotel","Oslo","Norway","city",180,"Human",600,"FALSE"
"INT2025_04_0376","2025-04-10 13:10:00","hotel_12","facebook","NO","booking","medium","Geilo Alpine Resort","Geilo","Norway","resort",170,"Human",480,"FALSE"
"INT2025_04_0313","2025-04-09 10:05:00","hotel_05","website_chat","NO","service_request","medium","Bergen Harbor Hotel","Bergen","Norway","city",160,"AI",38,"TRUE"
"INT2025_05_0001","2025-05-01 07:18:00","hotel_01","email","NO","info","simple","The Well","Sandvika","Norway","spa",231,"AI",5.7,"TRUE"
"INT2025_05_0002","2025-05-01 08:04:00","hotel_03","website_chat","EN","booking","complex","Fjord Spa Hotel","FlÃ¥m","Norway","spa",95,"AI",33.9,"TRUE"
"INT2025_05_0003","2025-05-02 09:26:00","hotel_05","website_chat","NO","service_request","simple","Bergen Harbor Hotel","Bergen","Norway","city",160,"AI",8.1,"TRUE"
"INT2025_05_0004","2025-05-02 10:02:00","hotel_02","website_chat","NO","info","simple","Oslo City Hotel","Oslo","Norway","city",180,"Human",330.6,"TRUE"
"INT2025_05_0005","2025-05-02 10:47:00","hotel_04","email","EN","booking","complex","Northern Lights Resort","TromsÃ¸","Norway","resort",120,"AI",6.5,"TRUE"
"INT2025_05_0006","2025-05-02 11:15:00","hotel_06","website_chat","NO","service_request","simple","Arctic Comfort Hotel","BodÃ¸","Norway","city",110,"AI","","FALSE"
"INT2025_05_0007","2025-05-02 11:52:00","hotel_01","facebook","EN","info","simple","The Well","Sandvika","Norway","spa",231,"Human",192.4,"TRUE"
"INT2025_05_0008","2025-05-02 12:30:00","hotel_03","email","NO","check_in","simple","Fjord Spa Hotel","FlÃ¥m","Norway","spa",95,"Human",455,"TRUE"
"INT2025_05_0009","2025-05-02 13:05:00","hotel_05","website_chat","EN","booking","complex","Bergen Harbor Hotel","Bergen","Norway","city",160,"AI","","FALSE"
"INT2025_04_0323","2025-04-14 09:55:00","hotel_12","website_chat","EN","spa_reservation","complex","Geilo Alpine Resort","Geilo","Norway","resort",170,"AI",67,"TRUE"
"INT2025_04_0373","2025-04-09 10:05:00","hotel_09","website_chat","NO","spa_reservation","medium","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"AI",82,"TRUE"
"INT2025_04_0362","2025-04-03 08:55:00","hotel_08","email","EN","service_request","complex","Stavanger Seaside Hotel","Stavanger","Norway","resort",130,"AI",60,"TRUE"
"INT2025_02_0093","2025-02-21 09:50:00","hotel_09","website_chat","NO","service_request","simple","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"Human",470,"FALSE"
"INT2025_04_0371","2025-04-08 07:34:00","hotel_06","facebook","EN","service_request","complex","Arctic Comfort Hotel","BodÃ¸","Norway","city",110,"AI",64,"TRUE"
"INT2025_05_0010","2025-05-02 13:47:00","hotel_07","instagram","EN","complaint","complex","Trondheim Central Hotel","Trondheim","Norway","city",140,"Human",598,"TRUE"
"INT2025_05_0011","2025-05-02 14:22:00","hotel_08","website_chat","NO","info","simple","Stavanger Seaside Hotel","Stavanger","Norway","resort",130,"AI",18,"TRUE"
"INT2025_05_0012","2025-05-02 15:01:00","hotel_09","email","NO","service_request","simple","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"AI",26,"TRUE"
"INT2025_05_0014","2025-05-02 16:20:00","hotel_11","facebook","EN","info","simple","Ã…lesund View Hotel","Ã…lesund","Norway","city",100,"Human",340,"TRUE"
"INT2025_05_0015","2025-05-02 17:05:00","hotel_12","email","NO","check_out","simple","Geilo Alpine Resort","Geilo","Norway","resort",170,"AI",14,"TRUE"
"INT2025_05_0017","2025-05-03 08:18:00","hotel_02","email","EN","booking","complex","Oslo City Hotel","Oslo","Norway","city",180,"AI",42,"TRUE"
"INT2025_05_0018","2025-05-03 09:03:00","hotel_03","website_chat","NO","service_request","simple","Fjord Spa Hotel","FlÃ¥m","Norway","spa",95,"Human",390,"TRUE"
"INT2025_05_0019","2025-05-03 09:55:00","hotel_04","instagram","EN","complaint","complex","Northern Lights Resort","TromsÃ¸","Norway","resort",120,"AI",16,"TRUE"
"INT2025_05_0020","2025-05-03 10:37:00","hotel_05","email","NO","info","simple","Bergen Harbor Hotel","Bergen","Norway","city",160,"Human",480,"FALSE"
"INT2025_05_0022","2025-05-03 12:04:00","hotel_07","facebook","EN","info","simple","Trondheim Central Hotel","Trondheim","Norway","city",140,"AI",21,"TRUE"
"INT2025_05_0023","2025-05-03 12:46:00","hotel_08","email","NO","service_request","simple","Stavanger Seaside Hotel","Stavanger","Norway","resort",130,"AI",35,"TRUE"
"INT2025_05_0024","2025-05-03 13:30:00","hotel_09","website_chat","EN","booking","complex","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"Human",420,"TRUE"
"INT2025_05_0026","2025-05-03 14:55:00","hotel_11","email","NO","info","simple","Ã…lesund View Hotel","Ã…lesund","Norway","city",100,"AI",15,"TRUE"
"INT2025_05_0027","2025-05-03 15:41:00","hotel_12","website_chat","EN","booking","complex","Geilo Alpine Resort","Geilo","Norway","resort",170,"Human",330,"TRUE"
"INT2025_05_0028","2025-05-03 16:20:00","hotel_01","email","NO","check_in","simple","The Well","Sandvika","Norway","spa",231,"AI",11,"TRUE"
"INT2025_05_0030","2025-05-04 07:35:00","hotel_03","email","NO","info","simple","Fjord Spa Hotel","FlÃ¥m","Norway","spa",95,"AI",50,"TRUE"
"INT2025_05_0031","2025-05-04 08:12:00","hotel_04","website_chat","EN","booking","complex","Northern Lights Resort","TromsÃ¸","Norway","resort",120,"Human",400,"TRUE"
"INT2025_05_0032","2025-05-04 08:59:00","hotel_05","website_chat","NO","service_request","simple","Bergen Harbor Hotel","Bergen","Norway","city",160,"AI",18,"TRUE"
"INT2025_05_0034","2025-05-04 10:26:00","hotel_07","instagram","EN","complaint","complex","Trondheim Central Hotel","Trondheim","Norway","city",140,"Human",520,"FALSE"
"INT2025_05_0035","2025-05-04 11:03:00","hotel_08","website_chat","NO","info","simple","Stavanger Seaside Hotel","Stavanger","Norway","resort",130,"AI",23,"TRUE"
